"","trial","id","t_weight"
"910",1,"TSMV",0
"911",1,"TTA2",0
"912",1,"TTM3",0
"913",1,"TUPE",0
"914",1,"TWHN",0
"915",1,"UFSK",0
"916",1,"ULRU",0
"917",1,"ULTA",0
"918",1,"ULY2",1.5
"919",1,"ULY3",0
"920",1,"ULY4",0
"921",1,"ULYS",0
"922",1,"UND1",0
"923",1,"UND2",0
"924",1,"UNDG",0
"925",1,"UNLR",0
"926",1,"UPBK",0
"927",1,"URLN",0
"928",1,"VAIL",0
"929",1,"VANB",0
"930",1,"VCRO",1
"931",1,"VCUM",0
"932",1,"VIVA",0
"933",1,"VIZZ",0
"934",1,"VLKA",0
"935",1,"VNGL",0
"936",1,"VOLD",0
"937",1,"VRIP",0
"938",1,"VRLA",0
"939",1,"VST2",0
"940",1,"VSTC",0
"941",1,"VSTH",0
"942",1,"VTHN",0
"943",1,"WALT",0
"944",1,"WAN1",0
"945",1,"WAND",0
"946",1,"WEBS",0
"947",1,"WEEZ",0
"948",1,"WEN1",0
"949",1,"WENT",0
"950",1,"WHAT",0
"951",1,"WHIT",0
"952",1,"WHMR",0
"953",1,"WHOO",0
"954",1,"WHTS",0
"955",1,"WHYY",0
"956",1,"WIFF",0
"957",1,"WILL",0
"958",1,"WIN1",0
"959",1,"WINE",0
"960",1,"WINN",0
"961",1,"WINS",0
"962",1,"WLDC",0
"963",1,"WLET",1
"964",1,"WLFL",0
"965",1,"WORM",0
"966",1,"WRTH",0
"967",1,"WTAB",0
"968",1,"WTKN",0
"969",1,"WTMA",0
"970",1,"WTMS",0
"971",1,"WVLT",0
"972",1,"WWJD",0
"973",1,"XERX",0
"974",1,"XYLO",0
"975",1,"YANK",2
"976",1,"YELP",0
"977",1,"YIKE",0
"978",1,"YOKE",0
"979",1,"ZBRA",0
"980",1,"ZEDC",0
"981",1,"ZEL1",0
"982",1,"ZEL2",0
"983",1,"ZEL3",0
"984",1,"ZEL4",0
"985",1,"ZELD",0
"986",1,"ZENN",0
"987",1,"ZIPP",0
"988",1,"ZOOK",0
"989",1,"ZPP1",0
"990",1,"ZRB2",0
"991",1,"ZRBA",0
"992",1,"ZRBC",0
"993",1,"ZULU",0
